Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale
Prahran,9/3 Rae Ct,2,u,660000.0,S,hockingstuart,2017-05-27,4.6,3181,2,1,1,0.0,126.0,Stonnington,-37.85672,145.00273,Southern Metropolitan,7717,25.2,1.0,5,47,5
Preston,19 Cynga St,3,h,920000.0,PI,Haughton,2017-05-27,8.4,3072,3,1,2,693.0,93.0,Darebin,-37.74528,145.01987,Northern Metropolitan,14577,13.285714285714286,-0.7633587786259542,5,67,5
Preston,105 Gower St,3,h,1115000.0,S,McGrath,2017-05-27,8.4,3072,3,1,2,680.0,129.0,Darebin,-37.74244,145.02006,Northern Metropolitan,14577,18.428571428571427,-0.681087762669963,5,57,5
Preston,40/122 High St,3,u,550000.0,PI,Harcourts,2017-05-27,8.4,3072,3,2,1,0.0,126.0,Darebin,-37.74762,145.00261,Northern Metropolitan,14577,15.75,1.0,5,5,5
Preston,52 May St,3,h,1171000.0,S,Woodards,2017-05-27,8.4,3072,3,1,2,483.0,186.0,Darebin,-37.73261,144.99535,Northern Metropolitan,14577,26.571428571428573,-0.4439461883408072,5,87,5
Preston,477 Murray Rd,5,h,1060000.0,SP,Nelson,2017-05-27,8.4,3072,5,2,2,559.0,192.0,Darebin,-37.73645,144.98715,Northern Metropolitan,14577,16.0,-0.48868175765645805,5,77,5
Preston,428 Plenty Rd,3,h,996000.0,S,hockingstuart,2017-05-27,8.4,3072,3,1,2,581.0,126.0,Darebin,-37.73972,145.0111,Northern Metropolitan,14577,18.0,-0.6435643564356436,5,47,5
Preston,3/5 Sussex St,2,h,617500.0,S,Holland,2017-05-27,8.4,3072,2,1,3,155.0,81.0,Darebin,-37.75308,145.01464,Northern Metropolitan,14577,16.2,-0.3135593220338983,5,32,5
Reservoir,5 Boldrewood Pde,3,h,817000.0,S,Barry,2017-05-27,12.0,3073,3,1,2,700.0,126.0,Darebin,-37.72456,145.02292,Northern Metropolitan,21650,18.0,-0.6949152542372882,5,47,5
Reservoir,25 Fyfe St,2,t,575000.0,S,Ray,2017-05-27,12.0,3073,2,2,1,151.0,102.0,Darebin,-37.70426,145.01203999999996,Northern Metropolitan,21650,17.0,-0.19367588932806323,5,2,5
Reservoir,104 Purinuan Rd,3,h,635000.0,SP,hockingstuart,2017-05-27,12.0,3073,3,2,2,289.0,147.0,Darebin,-37.70798,145.02101000000005,Northern Metropolitan,21650,18.375,-0.3256880733944954,5,8,5
Reservoir,3/80 Rathcown Rd,2,u,470000.0,S,hockingstuart,2017-05-27,12.0,3073,2,1,1,142.0,126.0,Darebin,-37.70932,145.02483999999995,Northern Metropolitan,21650,25.2,-0.05970149253731343,5,10,5
Reservoir,2/116 Spring St,3,h,700000.0,S,Stockdale,2017-05-27,12.0,3073,3,2,1,301.0,126.0,Darebin,-37.72839000000001,145.00105,Northern Metropolitan,21650,15.75,-0.4098360655737705,5,47,5
Reservoir,4 Wattle Gr,3,h,860000.0,S,Nelson,2017-05-27,12.0,3073,3,1,2,627.0,136.0,Darebin,-37.72216,144.99381,Northern Metropolitan,21650,19.428571428571427,-0.6435124508519003,5,67,5
Richmond,25 Canterbury St,2,h,1000000.0,PI,Biggin,2017-05-27,2.4,3121,2,1,0,164.0,126.0,Yarra,-37.824,145.00679,Northern Metropolitan,14949,25.2,-0.1310344827586207,5,47,5
Richmond,74 Hunter St,3,h,1250000.0,VB,Jellis,2017-05-27,2.4,3121,3,1,1,111.0,126.0,Yarra,-37.82137,145.00512,Northern Metropolitan,14949,18.0,0.06329113924050633,5,47,5
Richmond,28 Newry St,3,h,1280000.0,S,Biggin,2017-05-27,2.4,3121,3,1,1,185.0,126.0,Yarra,-37.82488,145.00642,Northern Metropolitan,14949,18.0,-0.18971061093247588,5,47,5
Richmond,52/73 River St,2,u,615000.0,PI,hockingstuart,2017-05-27,2.4,3121,2,2,1,14196.0,86.0,Yarra,-37.81894000000001,145.01314,Northern Metropolitan,14949,14.333333333333334,-0.9879568687858843,5,12,5
Richmond,7/4 Smith St,1,u,314000.0,SP,Biggin,2017-05-27,2.4,3121,1,1,1,0.0,37.0,Yarra,-37.81256,144.99347,Northern Metropolitan,14949,12.333333333333334,1.0,5,47,5
Richmond,9 Wall St,2,h,1341000.0,S,Biggin,2017-05-27,2.4,3121,2,1,0,135.0,87.0,Yarra,-37.82241,145.00235,Northern Metropolitan,14949,17.4,-0.21621621621621623,5,127,5
Ringwood,4 Strathallyn Rd,3,h,930000.0,S,Free,2017-05-27,19.9,3134,3,1,1,835.0,126.0,Maroondah,-37.80237,145.23404,Eastern Metropolitan,7785,18.0,-0.7377731529656608,5,47,5
Ringwood East,2/5 Mines Rd,2,u,609000.0,S,Barry,2017-05-27,21.3,3135,2,1,2,190.0,70.0,Maroondah,-37.80551,145.24589,Eastern Metropolitan,4407,14.0,-0.46153846153846156,5,47,5
Ringwood North,12 The Summit,4,h,1085000.0,S,Noel,2017-05-27,19.9,3134,4,2,2,798.0,126.0,Maroondah,-37.79395,145.21878,Eastern Metropolitan,3619,12.6,-0.7272727272727273,5,47,5
Rosanna,9 Darvall St,3,h,1100000.0,PI,Fletchers,2017-05-27,8.9,3084,3,2,2,468.0,212.0,Banyule,-37.74088,145.06285,Eastern Metropolitan,3540,26.5,-0.3764705882352941,5,32,5
Rosanna,6 Douglas St,4,h,1185000.0,S,Barry,2017-05-27,8.9,3084,4,2,1,625.0,126.0,Banyule,-37.74301,145.07148999999995,Eastern Metropolitan,3540,12.6,-0.6644474034620506,5,47,5
Roxburgh Park,12 Chesterville Ct,4,h,500000.0,S,Raine,2017-05-27,20.6,3064,4,2,2,383.0,126.0,Hume,-37.61132,144.92075,Northern Metropolitan,5833,12.6,-0.5049115913555993,5,11,5
Sandringham,2/1 George St,3,u,630000.0,PI,Ray,2017-05-27,15.2,3191,3,2,3,0.0,126.0,Bayside,-37.95541,145.02944,Southern Metropolitan,4497,15.75,1.0,5,47,5
Sandringham,8/7 Neptune St,2,u,760000.0,S,Buxton,2017-05-27,15.2,3191,2,1,1,0.0,82.0,Bayside,-37.95142,145.01977,Southern Metropolitan,4497,16.4,1.0,5,47,5
Sandringham,79 Victoria St,4,h,2100000.0,S,Buxton,2017-05-27,15.2,3191,4,2,2,831.0,126.0,Bayside,-37.95694,145.01936,Southern Metropolitan,4497,12.6,-0.7366771159874608,5,72,5
Seaford,12 Riviera St,4,h,795000.0,S,Veitch,2017-05-27,35.4,3198,4,2,2,631.0,158.0,Frankston,-38.08814,145.12598,South-Eastern Metropolitan,8077,15.8,-0.5994930291508238,5,57,5
Seddon,1 Bute St,3,h,1315000.0,PI,Biggin,2017-05-27,5.1,3011,4,3,2,122.0,126.0,Maribyrnong,-37.80401,144.89519,Western Metropolitan,2417,12.6,0.016129032258064516,5,67,5
Seddon,57 Charles St,2,h,830000.0,VB,Village,2017-05-27,5.1,3011,2,1,1,152.0,91.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417,18.2,-0.25102880658436216,5,107,5
Seddon,19 Station Rd,2,h,940000.0,S,Jellis,2017-05-27,5.1,3011,2,1,0,207.0,94.0,Maribyrnong,-37.8071,144.88912,Western Metropolitan,2417,18.8,-0.3754152823920266,5,107,5
Silvan,16 Eleanor Dr,3,h,1085000.0,S,Harcourts,2017-05-27,34.6,3795,3,2,2,76000.0,126.0,Yarra Ranges,-37.84739,145.47052,Eastern Victoria,457,15.75,-0.9966896986574889,5,47,5
South Kingsville,41 Kernot St,3,h,835000.0,S,Biggin,2017-05-27,6.2,3015,3,1,1,297.0,126.0,Hobsons Bay,-37.82984,144.873,Western Metropolitan,984,18.0,-0.40425531914893614,5,47,5
South Melbourne,67 Dow St,1,h,807500.0,S,Greg,2017-05-27,1.9,3205,1,1,0,74.0,126.0,Port Phillip,-37.83627,144.9605,Southern Metropolitan,5943,42.0,0.26,5,117,5
South Melbourne,8 Ferrars Pl,4,h,4100000.0,S,Greg,2017-05-27,1.9,3205,4,2,1,403.0,126.0,Port Phillip,-37.83737,144.95799,Southern Metropolitan,5943,12.6,-0.5236294896030246,5,47,5
South Yarra,10/20 Chambers St,3,u,1430000.0,S,Jellis,2017-05-27,2.7,3141,3,3,1,913.0,126.0,Stonnington,-37.84014000000001,144.99441000000004,Southern Metropolitan,14887,14.0,-0.7574590952839269,5,21,5
South Yarra,4 Hawksburn Rd,4,h,2920000.0,S,RT,2017-05-27,2.7,3141,4,2,2,564.0,254.0,Stonnington,-37.84405,145.0016,Southern Metropolitan,14887,25.4,-0.37897310513447435,5,97,5
South Yarra,17/43 Kensington Rd,1,u,400000.0,VB,Jellis,2017-05-27,2.7,3141,1,1,1,0.0,43.0,Stonnington,-37.83678,145.00137,Southern Metropolitan,14887,14.333333333333334,1.0,5,67,5
Southbank,2/96 Dodds St,2,u,600000.0,S,hockingstuart,2017-05-27,0.7,3006,2,1,1,0.0,78.0,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400,15.6,1.0,5,47,5
Southbank,28/161 Sturt St,2,u,600000.0,VB,hockingstuart,2017-05-27,0.7,3006,2,1,1,3634.0,80.0,Melbourne,-37.8281,144.96627,Southern Metropolitan,8400,16.0,-0.9569197630586969,5,24,5
Spotswood,14 Derham St,4,h,1300000.0,VB,Village,2017-05-27,6.2,3015,4,2,2,730.0,126.0,Hobsons Bay,-37.8257,144.87552,Western Metropolitan,1223,12.6,-0.705607476635514,5,47,5
Spotswood,111 The Avenue,3,h,1000000.0,VB,Village,2017-05-27,6.2,3015,3,1,3,399.0,126.0,Hobsons Bay,-37.82673,144.87495,Western Metropolitan,1223,18.0,-0.52,5,47,5
St Albans,6 Bent St,3,h,650000.0,S,Sweeney,2017-05-27,14.0,3021,3,1,0,722.0,126.0,Brimbank,-37.75836,144.80279,Western Metropolitan,14042,18.0,-0.7028301886792453,5,47,5
St Albans,34 Conrad St,1,h,565000.0,S,Bells,2017-05-27,14.0,3021,1,1,2,617.0,126.0,Brimbank,-37.73385,144.80535,Western Metropolitan,14042,42.0,-0.6608344549125168,5,47,5
St Helena,11 Erinne Ct,5,h,1387000.0,S,Morrison,2017-05-27,16.1,3088,5,3,3,1348.0,370.0,Banyule,-37.68508,145.1395,Eastern Metropolitan,915,28.46153846153846,-0.5692665890570431,5,12,5
St Kilda,4/57 Chapel St,1,u,480000.0,PI,Buxton,2017-05-27,5.0,3182,1,1,1,0.0,64.0,Port Phillip,-37.86305,144.9911,Southern Metropolitan,13240,21.333333333333332,1.0,5,87,5
St Kilda,1/12 Charles St,2,u,730000.0,S,RT,2017-05-27,5.0,3182,2,1,0,284.0,126.0,Port Phillip,-37.86309,144.98301999999995,Southern Metropolitan,13240,25.2,-0.3853658536585366,5,47,5
Sunbury,20 Miller St,4,h,535000.0,SP,Brad,2017-05-27,31.7,3429,4,2,2,808.0,155.0,Hume,-37.58089,144.72183,Western Metropolitan,14092,15.5,-0.6780893042575286,5,47,5
Sunshine,4 Farnsworth St,3,h,865000.0,S,Douglas,2017-05-27,10.5,3020,3,1,2,550.0,126.0,Brimbank,-37.77972000000001,144.83809,Western Metropolitan,3755,18.0,-0.6272189349112426,5,47,5
Sunshine,81 Parsons St,3,h,1070000.0,S,Bells,2017-05-27,10.5,3020,3,2,2,573.0,198.0,Brimbank,-37.79127,144.83713,Western Metropolitan,3755,24.75,-0.48638132295719844,5,77,5
Sunshine,4/136 Wright St,1,u,245000.0,SP,Douglas,2017-05-27,10.5,3020,1,1,1,44.0,126.0,Brimbank,-37.79501,144.8262,Western Metropolitan,3755,42.0,0.4823529411764706,5,47,5
Sunshine North,9 Compton Pde,6,h,750000.0,SP,Douglas,2017-05-27,10.5,3020,6,2,4,588.0,113.0,Brimbank,-37.77049,144.83167,Western Metropolitan,4217,8.071428571428571,-0.6776034236804565,5,62,5
Sunshine North,9 McLeod St,3,h,632000.0,S,Douglas,2017-05-27,10.5,3020,3,1,1,471.0,121.0,Brimbank,-37.76951,144.83309,Western Metropolitan,4217,17.285714285714285,-0.5912162162162162,5,67,5
Sunshine North,14 Oxford St,3,h,905000.0,SP,Douglas,2017-05-27,10.5,3020,3,1,4,697.0,126.0,Brimbank,-37.77004,144.84254,Western Metropolitan,4217,18.0,-0.6938031591737546,5,47,5
Surrey Hills,25 James St,5,h,2505000.0,S,Jellis,2017-05-27,10.2,3127,5,2,0,739.0,266.53,Boroondara,-37.81708,145.09566,Southern Metropolitan,5457,22.21083333333333,-0.4698716099967182,5,90,5
Surrey Hills,33 Kingston Rd,3,h,1785000.0,S,Noel,2017-05-27,10.2,3127,3,1,1,516.0,120.0,Boroondara,-37.82372,145.09085,Southern Metropolitan,5457,17.142857142857142,-0.6226415094339622,5,107,5
Surrey Hills,63 Russell St,3,h,1580000.0,S,J,2017-05-27,10.2,3127,3,1,2,586.0,126.0,Whitehorse,-37.83133,145.1006,Southern Metropolitan,5457,18.0,-0.6460674157303371,5,47,5
Surrey Hills,462 Whitehorse Rd,3,h,1620000.0,SA,Woodards,2017-05-27,10.2,3127,3,1,2,665.0,126.0,Boroondara,-37.81455,145.0943,Southern Metropolitan,5457,18.0,-0.6814159292035398,5,47,5
Taylors Hill,16 Coronation St,3,h,645000.0,S,Barry,2017-05-27,18.0,3037,3,2,2,684.0,126.0,Melton,-37.72199000000001,144.74578,Western Metropolitan,4242,15.75,-0.6888888888888889,5,47,5
Taylors Lakes,7 Hanson Ct,5,h,1300000.0,PI,Barry,2017-05-27,15.5,3038,5,3,2,771.0,126.0,Brimbank,-37.68166,144.77422,Western Metropolitan,5336,9.692307692307692,-0.7190635451505016,5,47,5
Templestowe Lower,91 MacEdon Rd,5,h,1381000.0,S,Barry,2017-05-27,12.4,3107,5,2,2,733.0,126.0,Manningham,-37.7677,145.11371,Eastern Metropolitan,5420,10.5,-0.7066356228172294,5,47,5
Templestowe Lower,6 Magnolia Dr,5,h,1225000.0,PI,Barry,2017-05-27,12.4,3107,5,2,2,665.0,126.0,Manningham,-37.77156,145.1226,Eastern Metropolitan,5420,10.5,-0.6814159292035398,5,37,5
Templestowe Lower,140 Swanston St,4,h,1375000.0,VB,Jellis,2017-05-27,12.4,3107,4,2,1,662.0,240.0,Manningham,-37.75763,145.09974,Eastern Metropolitan,5420,24.0,-0.4678492239467849,5,67,5
Thomastown,20 Caroline St,3,h,705000.0,S,Barry,2017-05-27,15.3,3074,3,1,2,545.0,126.0,Whittlesea,-37.68035,145.00925,Northern Metropolitan,7955,18.0,-0.624441132637854,5,42,5
Thomastown,160 Dalton Rd,3,h,550000.0,S,Stockdale,2017-05-27,15.3,3074,3,1,2,551.0,126.0,Whittlesea,-37.67646,145.03083999999996,Northern Metropolitan,7955,18.0,-0.6277695716395865,5,47,5
Thomastown,18 Plane St,3,h,630000.0,SP,YPA,2017-05-27,15.3,3074,3,1,3,654.0,126.0,Whittlesea,-37.67652,145.02338,Northern Metropolitan,7955,18.0,-0.676923076923077,5,47,5
Thomastown,84 The Boulevard,3,h,740000.0,S,Harcourts,2017-05-27,15.3,3074,3,1,2,727.0,109.0,Whittlesea,-37.67873,145.01878,Northern Metropolitan,7955,15.571428571428571,-0.7392344497607656,5,65,5
Thornbury,2/124 Flinders St,2,u,745000.0,S,McGrath,2017-05-27,7.0,3071,2,1,1,120.0,70.0,Darebin,-37.75668,145.00929,Northern Metropolitan,8870,14.0,-0.2631578947368421,5,42,5
Thornbury,30 Martin St,3,h,1225000.0,SP,Jellis,2017-05-27,7.0,3071,3,1,0,275.0,90.0,Darebin,-37.76126,145.00247,Northern Metropolitan,8870,12.857142857142858,-0.5068493150684932,5,97,5
Thornbury,118 Rossmoyne St,4,h,1400000.0,S,McGrath,2017-05-27,7.0,3071,4,2,0,364.0,126.0,Darebin,-37.75807,145.00782,Northern Metropolitan,8870,12.6,-0.4857142857142857,5,47,5
Truganina,1/14 Stable Dr,3,u,390000.0,SP,Sweeney,2017-05-27,18.4,3029,3,2,1,289.0,138.0,Wyndham,-37.84169,144.72333,Western Metropolitan,5811,17.25,-0.35362997658079626,5,9,5
Tullamarine,1/6 Burvale Ct,3,t,555000.0,S,Barry,2017-05-27,12.9,3043,3,2,2,286.0,126.0,Hume,-37.69728,144.87455,Western Metropolitan,3296,15.75,-0.3883495145631068,5,47,5
Tullamarine,35 Finningley Dr,3,h,695000.0,S,YPA,2017-05-27,12.9,3043,3,1,2,676.0,121.0,Hume,-37.69636,144.88265,Western Metropolitan,3296,17.285714285714285,-0.6963613550815558,5,37,5
Upwey,338 Glenfern Rd,2,h,575000.0,S,Harcourts,2017-05-27,29.3,3158,2,1,1,1200.0,126.0,Yarra Ranges,-37.91732,145.33501,Eastern Victoria,2591,25.2,-0.8099547511312217,5,47,5
Viewbank,34 Martins La,3,h,870000.0,S,Miles,2017-05-27,8.9,3084,3,2,2,291.0,151.0,Banyule,-37.73253,145.0873,Eastern Metropolitan,2698,18.875,-0.3167420814479638,5,17,5
Warrandyte,3 David Rd,4,h,1050000.0,S,Fletchers,2017-05-27,21.1,3113,4,2,2,1529.0,126.0,Manningham,-37.74113,145.22308999999996,Eastern Metropolitan,2003,12.6,-0.8477341389728097,5,47,5
Watsonia North,66 MacOrna St,4,h,710000.0,S,Barry,2017-05-27,14.5,3087,4,1,3,541.0,145.0,Banyule,-37.69778,145.08516,Northern Metropolitan,1442,16.11111111111111,-0.577259475218659,5,57,5
Watsonia North,8 Meakin St,3,h,705000.0,S,Barry,2017-05-27,14.5,3087,3,1,1,538.0,126.0,Banyule,-37.70178,145.0851,Northern Metropolitan,1442,18.0,-0.6204819277108434,5,47,5
Werribee,58 Church St,3,h,570000.0,S,YPA,2017-05-27,14.7,3030,3,1,2,660.0,113.0,Wyndham,-37.90908,144.65774,Western Metropolitan,16166,16.142857142857142,-0.7076326002587322,5,57,5
Werribee,9 Jamieson Ct,3,h,372000.0,S,hockingstuart,2017-05-27,14.7,3030,3,1,1,239.0,126.0,Wyndham,-37.88831,144.63942,Western Metropolitan,16166,18.0,-0.3095890410958904,5,47,5
West Footscray,5/19 Waratah St,3,u,597000.0,SP,Jas,2017-05-27,6.4,3012,3,1,1,126.0,120.0,Maribyrnong,-37.80962,144.86876999999996,Western Metropolitan,5058,17.142857142857142,-0.024390243902439025,5,22,5
West Melbourne,1/110 Railway Pl,2,u,660000.0,PI,Nelson,2017-05-27,3.1,3003,2,1,1,0.0,91.0,Melbourne,-37.80848,144.9437,Northern Metropolitan,2230,18.2,1.0,5,24,5
Westmeadows,20/84 Hillcrest Dr,3,t,500000.0,S,Barry,2017-05-27,16.5,3049,3,1,2,141.0,126.0,Hume,-37.67941,144.8764,Northern Metropolitan,2474,18.0,-0.056179775280898875,5,5,5
Westmeadows,124 Raleigh St,5,h,560000.0,S,Raine,2017-05-27,16.5,3049,5,2,2,626.0,126.0,Hume,-37.67688,144.88996,Northern Metropolitan,2474,10.5,-0.6648936170212766,5,47,5
Wheelers Hill,9 Mill Ct,4,h,1200000.0,PI,Rounds,2017-05-27,16.7,3150,4,3,3,858.0,126.0,Monash,-37.91874,145.19156999999996,South-Eastern Metropolitan,7392,11.454545454545455,-0.7439024390243902,5,47,5
Wheelers Hill,49 Phoenix Dr,5,h,1223000.0,S,Ray,2017-05-27,16.7,3150,5,3,2,762.0,126.0,Monash,-37.91199,145.18419,South-Eastern Metropolitan,7392,9.692307692307692,-0.7162162162162162,5,47,5
Wheelers Hill,5 Rubens Ct,4,h,1035000.0,S,Win,2017-05-27,16.7,3150,4,2,2,702.0,126.0,Monash,-37.91075,145.18758,South-Eastern Metropolitan,7392,12.6,-0.6956521739130435,5,47,5
Williamstown,11 Hosking St,3,h,1367000.0,SP,hockingstuart,2017-05-27,6.8,3016,3,1,2,410.0,126.0,Hobsons Bay,-37.85569,144.89373999999995,Western Metropolitan,6380,18.0,-0.5298507462686567,5,47,5
Williamstown,2/70 Osborne St,2,u,880000.0,S,hockingstuart,2017-05-27,6.8,3016,2,1,2,169.0,78.54,Hobsons Bay,-37.86682,144.90003000000004,Western Metropolitan,6380,15.708000000000002,-0.36543588914922837,5,17,5
Williamstown North,6 Edina St,3,h,862000.0,SP,Greg,2017-05-27,6.8,3016,3,1,1,353.0,85.35,Hobsons Bay,-37.85432,144.88214,Western Metropolitan,802,12.192857142857141,-0.6105851488536557,5,77,5
Wollert,8 Yumbarra Pde,4,h,595000.0,S,Iconek,2017-05-27,25.5,3750,4,2,2,448.0,370.0,Whittlesea,-37.61337,145.03606000000005,Northern Metropolitan,2940,37.0,-0.09535452322738386,5,5,5
Yarraville,56 Severn St,4,h,1190000.0,S,Jas,2017-05-27,6.3,3013,4,1,2,405.0,126.0,Maribyrnong,-37.81611,144.87945,Western Metropolitan,6543,14.0,-0.5254237288135594,5,47,5
Yarraville,1/27 Stephen St,2,u,709500.0,SP,Jas,2017-05-27,6.3,3013,2,1,1,80.0,80.0,Maribyrnong,-37.81133,144.89553,Western Metropolitan,6543,16.0,0.0,5,47,5
Abbotsford,21/659 Victoria St,2,u,550000.0,S,hockingstuart,2017-07-08,3.0,3067,2,1,1,1521.0,126.0,Yarra,-37.8114,145.01163,Northern Metropolitan,4019,25.2,-0.8469945355191257,7,47,5
Airport West,3/26 Highridge Cr,3,u,670000.0,S,Nelson,2017-07-08,10.4,3042,3,1,2,169.0,153.0,Moonee Valley,-37.72752,144.88358,Western Metropolitan,3464,21.857142857142858,-0.049689440993788817,7,17,5
Albert Park,16 Greig St,4,h,3560000.0,S,Greg,2017-07-08,3.0,3206,4,1,1,327.0,126.0,Port Phillip,-37.84118,144.95023,Southern Metropolitan,3280,14.0,-0.44370860927152317,7,47,5
Altona North,46 Chambers Rd,5,h,1500000.0,PI,Greg,2017-07-08,9.4,3025,5,3,2,1068.0,126.0,Hobsons Bay,-37.83794,144.84231,Western Metropolitan,5132,9.692307692307692,-0.7889447236180904,7,47,5
Altona North,22 Knapp St,4,h,1030000.0,PI,hockingstuart,2017-07-08,9.4,3025,4,3,2,533.0,126.0,Hobsons Bay,-37.82726,144.83533,Western Metropolitan,5132,11.454545454545455,-0.6176024279210925,7,47,5
Ascot Vale,21 Walter St,2,h,1130000.0,S,Brad,2017-07-08,4.3,3032,2,1,1,222.0,126.0,Moonee Valley,-37.77182,144.90524,Western Metropolitan,6567,25.2,-0.27586206896551724,7,47,5
Avondale Heights,29 Brentwood Dr,3,h,820000.0,S,Moonee,2017-07-08,9.5,3034,3,1,2,680.0,126.0,Moonee Valley,-37.77178,144.85397,Western Metropolitan,4502,18.0,-0.6873449131513648,7,47,5
Avondale Heights,107 North Rd,3,h,680000.0,VB,FN,2017-07-08,9.5,3034,3,1,1,596.0,126.0,Moonee Valley,-37.75718,144.85357,Western Metropolitan,4502,18.0,-0.6509695290858726,7,47,5
Avondale Heights,6 Ridley Av,3,h,720000.0,PI,Harcourts,2017-07-08,9.5,3034,3,1,1,582.0,110.0,Moonee Valley,-37.76063,144.8603,Western Metropolitan,4502,15.714285714285714,-0.6820809248554913,7,52,5
Avondale Heights,132 Templewood Cr,3,h,1107500.0,S,Nelson,2017-07-08,9.5,3034,3,3,1,668.0,190.0,Moonee Valley,-37.75962,144.86675,Western Metropolitan,4502,21.11111111111111,-0.5571095571095571,7,3,5
Bacchus Marsh,4 Lidgett St,3,h,285000.0,S,Ryder,2017-07-08,37.5,3340,3,1,2,612.0,126.0,Moorabool,-37.67344,144.43181,Western Victoria,2871,18.0,-0.6585365853658537,7,47,5
Balaclava,21/54 Balston St,1,u,328500.0,S,hockingstuart,2017-07-08,6.4,3183,1,1,1,0.0,126.0,Port Phillip,-37.86874,144.998,Southern Metropolitan,2952,42.0,1.0,7,47,5
Balwyn North,1/48 Kenny St,4,t,1575000.0,SA,Fletchers,2017-07-08,9.7,3104,4,2,2,392.0,126.0,Boroondara,-37.80039,145.0961,Southern Metropolitan,7809,12.6,-0.5135135135135135,7,10,5
Bayswater,15 Edinburgh Rd,5,h,900000.0,S,LJ,2017-07-08,23.2,3153,5,2,2,942.0,126.0,Knox,-37.85721,145.26305,Eastern Metropolitan,5030,10.5,-0.7640449438202247,7,47,5
Bayswater,1/20 Kumala Rd,2,u,520000.0,S,Ray,2017-07-08,23.2,3153,2,1,1,158.0,69.0,Knox,-37.845,145.25624,Eastern Metropolitan,5030,13.8,-0.3920704845814978,7,42,5
Bentleigh,4/463 South Rd,2,u,380000.0,PI,Hodges,2017-07-08,11.4,3204,2,1,1,1.0,62.0,Glen Eira,-37.9332,145.03794,Southern Metropolitan,6795,12.4,0.9682539682539683,7,6,5
Berwick,9 Geranium Ct,4,h,920000.0,S,Peake,2017-07-08,35.2,3806,4,5,2,638.0,352.0,Casey,-38.0683,145.33833,Eastern Victoria,17093,27.076923076923077,-0.28888888888888886,7,3,5
Berwick,9 Sunview Pl,4,h,950000.0,SA,Eview,2017-07-08,35.2,3806,4,4,2,603.0,391.0,Casey,-38.06788,145.33966999999996,Eastern Victoria,17093,32.583333333333336,-0.21327967806841047,7,10,5
Blackburn,3/43 The Ridge,2,u,485000.0,S,Barry,2017-07-08,13.4,3130,2,1,1,0.0,55.0,Whitehorse,-37.82945,145.15697,Eastern Metropolitan,5713,11.0,1.0,7,57,5
Blackburn South,24 Sylvia St,3,h,1291000.0,S,Barry,2017-07-08,13.4,3130,3,2,2,548.0,127.0,Whitehorse,-37.84453,145.14446,Eastern Metropolitan,4387,15.875,-0.6237037037037036,7,47,5
Boronia,8 Darwin Rd,3,h,775000.0,S,Ray,2017-07-08,25.0,3155,3,1,2,720.0,131.0,Knox,-37.86126,145.25808,Eastern Metropolitan,9704,18.714285714285715,-0.6921269095182139,7,47,5
Boronia,34 Russell Cr,4,h,820000.0,S,Philip,2017-07-08,25.0,3155,4,2,4,719.0,200.0,Knox,-37.86434000000001,145.25739,Eastern Metropolitan,9704,20.0,-0.5647442872687704,7,42,5
Box Hill,43 Rose St,5,h,2285000.0,S,Lindellas,2017-07-08,10.9,3128,5,3,2,803.0,126.0,Whitehorse,-37.82148,145.1289,Eastern Metropolitan,4605,9.692307692307692,-0.728740581270183,7,47,5
Braybrook,14 Enderby Ct,3,h,797000.0,S,Douglas,2017-07-08,8.6,3019,3,1,2,694.0,110.0,Maribyrnong,-37.79382,144.85107,Western Metropolitan,3589,15.714285714285714,-0.7263681592039801,7,57,5
Braybrook,10 Menzies St,5,h,760000.0,S,Biggin,2017-07-08,8.6,3019,5,2,2,622.0,126.0,Maribyrnong,-37.78207,144.85342,Western Metropolitan,3589,10.5,-0.6631016042780749,7,47,5
Braybrook,1 Walker Pl,2,h,590000.0,S,hockingstuart,2017-07-08,8.6,3019,2,1,1,304.0,74.0,Maribyrnong,-37.78341,144.85574,Western Metropolitan,3589,14.8,-0.6084656084656085,7,67,5
Brighton,10/32 Outer Cr,3,u,1180000.0,VB,Buxton,2017-07-08,10.5,3186,3,2,2,0.0,126.0,Bayside,-37.90542,144.99817,Southern Metropolitan,10579,15.75,1.0,7,6,5
Brighton East,1/3 Gleniffer Av,2,u,585000.0,PI,Buxton,2017-07-08,10.3,3187,2,1,1,0.0,82.0,Bayside,-37.93171,145.03041000000005,Southern Metropolitan,6938,16.4,1.0,7,67,5
Brighton East,90 Thomas St,4,h,1580000.0,PI,Jellis,2017-07-08,10.3,3187,4,1,2,890.0,165.0,Glen Eira,-37.91053,145.02447,Southern Metropolitan,6938,18.333333333333332,-0.6872037914691943,7,47,5
Broadmeadows,8 Katandra Cr,3,h,460000.0,S,YPA,2017-07-08,14.0,3047,3,1,1,629.0,126.0,Hume,-37.67197,144.91896,Northern Metropolitan,4294,18.0,-0.6662251655629139,7,47,5
